iata_code,latitude,longitude,country_code,country_name,city_code_list,city_name_list
OVS,-15.58,144,AU,Australia,KKP,Koolburra Airport
VKT,-9.933,144,AU,Australia,MYI,Murray Island Airport
KBH,-20.17,144,AU,Australia,NMP,New Moon
DWR,-16.63,144,AU,Australia,WPK,Wrotham Park Airport
PJG,-4.067,144.1,PG,Papua New Guinea,AGG,Angoram
OAZ,-18.5,144.1,AU,Australia,EIH,Einasleigh
AFS,-6.37891,144.11565,PG,Papua New Guinea,PGN,Pangia
BST,43.880606,144.164053,JP,Japan,MMB,Memambetsu Airport
IRM,43.040967,144.192986,JP,Japan,KUH,Kushiro
BHK,-17.4,144.2,AU,Australia,BCK,Bolwarra Airport
DBA,-20.83,144.2,AU,Australia,QZM,Bullocks Flat NS AU Bus Statio
ORW,-14.88,144.2,AU,Australia,KPP,Kalpowar
QUC,-15.67,144.2,AU,Australia,LUU,Laura
MMZ,-20.84399,144.20035,AU,Australia,HGD,Hughenden
URJ,-5.85746,144.23058,PG,Papua New Guinea,HGU,Mount Hagen
EZV,-7.41171,144.24553,PG,Papua New Guinea,KRI,Kikori
NVI,-23.44212,144.24921,AU,Australia,LRE,Longreach
CCN,-26.612222,144.252778,AU,Australia,ULP,Quilpie
TJM,-36.75818,144.28024,AU,Australia,BXG,Bendigo
KRO,-14.92,144.3,AU,Australia,LFP,Lakefield
NYA,-5.3,144.3,PG,Papua New Guinea,RUU,Ruti
KZO,-5.1252,144.32319,PG,Papua New Guinea,SGK,Sangapi
KDH,-38.14711,144.36069,AU,Australia,GEX,Geelong
KSQ,-18.78,144.4,AU,Australia,CFP,Carpentaria Downs
TII,-19.2,144.4,AU,Australia,LTP,Lyndhurst Airport
NHS,-24.258333,144.425,AU,Australia,ISI,Isisford
SLY,-18.43,144.5,AU,Australia,RLP,Rosella Plains
KDD,-17.15391,144.52266,AU,Australia,LLG,Chillagoe
URZ,-5.27519,144.54296,PG,Papua New Guinea,SIM,Simbai
EYK,-22.6,144.55,AU,Australia,UTB,Muttaburra
AYK,-5.78424,144.55716,PG,Papua New Guinea,BNZ,Banz
UET,-15.22,144.6,AU,Australia,BZP,Bizant
SKD,-6.367,144.6,PG,Papua New Guinea,BMH,Bomai
KHI,-15.78,144.6,AU,Australia,GVP,Greenvale
MZR,-5.5,144.6,PG,Papua New Guinea,KMB,Koinambe
TMJ,-18.63,144.6,AU,Australia,SCG,Spring Creek Airport
ZIZ,-5.55,144.6,PG,Papua New Guinea,TBA,Tabibuga
DDU,-5.90151,144.6884,PG,Papua New Guinea,MZN,Minj
QGK,-4.917,144.7,PG,Papua New Guinea,AOB,Annanberg
QML,-4.8,144.7,PG,Papua New Guinea,CVB,Chungribu Airport
DZN,13.49,144.7,GU,Guam,GUM,Guam
BIN,-5.283,144.7,PG,Papua New Guinea,KNE,Kanainj
SBQ,-6.233,144.7,PG,Papua New Guinea,UAE,Mount Aue
SYW,-6.58,144.7,PG,Papua New Guinea,GBF,Negarbo
MJD,-5.14502,144.73083,PG,Papua New Guinea,AIE,Aiome
TOX,-36.14057,144.75185,AU,Australia,ECH,Echuca
ATX,-6.5,144.8,PG,Papua New Guinea,KMR,Karimui
HDD,-5.667,144.8,PG,Papua New Guinea,KQL,Kol
WNS,-15.43,144.8,AU,Australia,LUT,New Laura Airport
GZI,-7.49176,144.80522,PG,Papua New Guinea,VMU,Baimuru
JAG,-34.5314,144.83,AU,Australia,HXX,Hay
LRG,-4.14756,144.83866,PG,Papua New Guinea,AWR,Awar
SBF,-15.84444,144.85027,AU,Australia,LKD,Lakeland Downs Airport
SWV,-14.67,144.9,AU,Australia,HPE,Hope Vale
DYU,-19.67,144.9,AU,Australia,MFL,Wando Vale
SKZ,-35.55828,144.94791,AU,Australia,DNQ,Deniliquin
BDN,43.5775,144.96,JP,Japan,SHB,Nakashibetsu Airport
OAS,-6.01667,144.96667,PG,Papua New Guinea,CMU,Kundiawa
KQT,-6.21667,144.96667,PG,Papua New Guinea,KUQ,Kuri
UND,-4.733,145,PG,Papua New Guinea,DAF,Daup
RZS,-4.75,145,PG,Papua New Guinea,JOP,Josephstaal
HMA,-6.183,145,PG,Papua New Guinea,OML,Omkalai
MPD,-7.667,145,PG,Papua New Guinea,WAO,Wabo
OAA,-40.835,145.083611,AU,Australia,SIO,Smithton
GRG,-5.83252,145.09695,PG,Papua New Guinea,KEG,Keglsugl
PPK,-6.317,145.1,PG,Papua New Guinea,NMN,Nomane
KBL,-15.444722,145.184444,AU,Australia,CTN,Cooktown
SUL,-5.733,145.2,PG,Papua New Guinea,BNT,Bundi
URN,-4.333,145.2,PG,Papua New Guinea,HAZ,Hatzfeldthaven
TAS,-15.68,145.2,AU,Australia,HLV,Helenvale
OAI,-6.25,145.2,PG,Papua New Guinea,NBA,Nambaiyufa
KCF,14.174308,145.242536,MP,Northern Mariana Islands,ROP,Rota International Airport
KOV,-22.96828,145.24496,AU,Australia,AXC,Aramac
PZH,-23.55353,145.28542,AU,Australia,BCI,Barcaldine
CIT,-15.9,145.3,AU,Australia,BFC,Bloomfield
TQN,-5.7,145.3,PG,Papua New Guinea,MJJ,Moki
WAF,-42.15,145.3,AU,Australia,SRN,Strahan
PBD,-4.9,145.3,PG,Papua New Guinea,WNU,Wanuma
LBD,-6.08336,145.38735,PG,Papua New Guinea,GKA,Goroka
BHJ,-36.428889,145.3925,AU,Australia,SHT,Shepparton
TJU,-7.89756,145.396,PG,Papua New Guinea,IHU,Ihu
KHT,-5.7,145.4,PG,Papua New Guinea,BRH,Brahman
OLR,-5.583,145.4,PG,Papua New Guinea,KPA,Kopiago
JGA,-5.5,145.4,PG,Papua New Guinea,USO,Usino
PAJ,-17.069167,145.419167,AU,Australia,MRG,Mareeba
IXY,-24.427778,145.428611,AU,Australia,BKQ,Blackall
KWH,-14.666667,145.45,AU,Australia,LZR,Lizard Island Airport
IXK,-7.25,145.5,PG,Papua New Guinea,KMF,Kamina
RYK,-16.48,145.5,AU,Australia,PTI,Port Douglas
HRC,-35.81221,145.56905,AU,Australia,TCW,Tocumwal
DEA,-35.65,145.6,AU,Australia,FLY,Finley
QDK,-20.07,145.6,AU,Australia,MRL,Miners Lake
JAA,14.999203,145.61935,MP,Northern Mariana Islands,TIQ,Tinian International Airport
FBD,-28.03,145.622222,AU,Australia,CMA,Cunnamulla
BNP,43.96119,145.68455,RU,Russia,DEE,Yuzhno-Kurilsk=Kunashir Island
RAJ,-41,145.7,AU,Australia,BWT,Burnie
JSA,-4.833,145.7,PG,Papua New Guinea,KRX,Kar Kar
DAZ,15.119003,145.729356,MP,Northern Mariana Islands,SPN,Saipan
DSK,-7.13333,145.73333,PG,Papua New Guinea,ADC,Andakombe
DIU,-16.885833,145.755278,AU,Australia,CNS,Cairns
KUR,-7.96361,145.771,PG,Papua New Guinea,KMA,Kerema
DMB,-5.20827,145.7896,PG,Papua New Guinea,MAG,Madang
MUX,-31.538333,145.793889,AU,Australia,CAZ,Cobar
TSE,-5.833,145.8,PG,Papua New Guinea,DPU,Dumpu
OHT,-5.483,145.8,PG,Papua New Guinea,ILX,Ileg
SGA,-6.97596,145.88403,PG,Papua New Guinea,MWG,Marawaka
PEW,-6.79738,145.88969,PG,Papua New Guinea,WOA,Wonenara
MWD,-6.34234,145.89609,PG,Papua New Guinea,AYU,Aiyura
NMA,-7.8,145.9,PG,Papua New Guinea,KZF,Kaintiba
BHV,-7.53333,145.9,PG,Papua New Guinea,KEX,Kanabea
FEG,-7.417,145.9,PG,Papua New Guinea,HOC,Komako
CJL,-5.8,145.9,PG,Papua New Guinea,TUT,Tauta
AGX,-30.09008,145.94544,AU,Australia,BRK,Bourke
BHU,-6.05615,145.96309,PG,Papua New Guinea,GAP,Gusap
AZN,-36.55113,145.98425,AU,Australia,BLN,Benalla
ATG,-6.25,146,PG,Papua New Guinea,AON,Arona
SDT,-7.433,146,PG,Papua New Guinea,HWA,Hawabango
CWP,-7.2,146,PG,Papua New Guinea,MYX,Menyamya
NKW,-6.967,146,PG,Papua New Guinea,TSW,Tsewi
NYM,-7.017,146,PG,Papua New Guinea,UMC,Umba Airport
BHW,-17.559444,146.011667,AU,Australia,IFL,Innisfail
AMD,-34.28853,146.05093,AU,Australia,GFF,Griffith
NFG,-6.917,146.1,PG,Papua New Guinea,EGA,Engati
SGI,-6.7,146.1,PG,Papua New Guinea,IMN,Imane
STV,-8.167,146.1,PG,Papua New Guinea,LNG,Lese
OSS,-7.45,146.1,PG,Papua New Guinea,TWY,Tawa
TLB,-5.533,146.1,PG,Papua New Guinea,TEP,Teptep
VAM,-8.083,146.1,PG,Papua New Guinea,TEO,Terapo
NMB,-17.93913,146.14151,AU,Australia,DKI,Dunk Island
BOM,-18.660556,146.151667,AU,Australia,IGH,Ingham
LYP,-7.3517,146.1924,PG,Papua New Guinea,AEK,Aseki
KDM,-7.217,146.2,PG,Papua New Guinea,LNM,Langimar
JDH,-8.1,146.2,PG,Papua New Guinea,MLQ,Malalaua
ISB,-6.6,146.2,PG,Papua New Guinea,KSX,Yasuru
RWP,-7.133,146.2,PG,Papua New Guinea,PGE,Yegepa
ZEO,-7.55,146.2,PG,Papua New Guinea,YVD,Yeva
XJM,-26.40542,146.24274,AU,Australia,CTL,Charleville
SWN,-20.07671,146.26354,AU,Australia,CXT,Charters Towers
DRV,-6.567,146.3,PG,Papua New Guinea,GWN,Gnarowein
TMF,-18.38,146.3,AU,Australia,HNK,Hinchinbrook
GAN,-8.4,146.3,PG,Papua New Guinea,IBI,Iboki
HAQ,-8.4,146.3,PG,Papua New Guinea,IOK,Iokea
HRA,-6.267,146.3,PG,Papua New Guinea,KIA,Kaiapit
BKB,-36.415833,146.306944,AU,Australia,WGT,Wangaratta
BDQ,-6.39233,146.34338,PG,Papua New Guinea,LPN,Leron Plains
AAW,-41.17695,146.35152,AU,Australia,DPO,Devonport
WGB,-35.994722,146.356667,AU,Australia,CWW,Corowa
RTC,-7.667,146.4,PG,Papua New Guinea,BRP,Biaru
OMS,-5.583,146.4,PG,Papua New Guinea,BIJ,Biliau
KGF,-34.55,146.4,AU,Australia,QLE,Leeton
SGC,-6.85,146.4,PG,Papua New Guinea,TSI,Tsili Tsili
FVM,-5.62831,146.45832,PG,Papua New Guinea,SDI,Saidor
BHC,-6.13249,146.46758,PG,Papua New Guinea,WTT,Wantoat
GKK,-5.85,146.5,PG,Papua New Guinea,BCP,Bambu
MFG,-8.65,146.5,PG,Papua New Guinea,BEA,Bereina
MLE,-7.4,146.5,PG,Papua New Guinea,HNI,Heiweni
KDO,-8.817,146.5,PG,Papua New Guinea,RKU,Kairuku
YMK,-5.833,146.5,PG,Papua New Guinea,NKN,Nankina
ISK,-18.63,146.5,AU,Australia,ORS,Orpheus Island
RAZ,-38.2,146.5,AU,Australia,TGN,Traralgon
GOI,-38.68,146.5,AU,Australia,WHL,Welshpool
PNQ,-34.702222,146.512222,AU,Australia,NRA,Narrandera
UDR,-7.6321,146.5662,PG,Papua New Guinea,TKB,Tekadu
GRT,-23.646111,146.583611,AU,Australia,ABH,Alpha
CHB,-7.817,146.6,PG,Papua New Guinea,KOR,Kokoro
KLH,-6.317,146.6,PG,Papua New Guinea,LWI,Lowai
RJI,-6.133,146.6,PG,Papua New Guinea,KYX,Yalumet
GIL,-6.95,146.6,PG,Papua New Guinea,ZEN,Zenag
LHE,-7.19955,146.64555,PG,Papua New Guinea,BUL,Bulolo
SKT,-6.15,146.7,PG,Papua New Guinea,DNU,Dinangat
FRU,-6.35,146.7,PG,Papua New Guinea,KSG,Kisengan
KGP,-18.08,146.7,AU,Australia,PMK,Palm Island Airport
IXG,-6.56983,146.726,PG,Papua New Guinea,LAE,Lae
BUP,-19.2525,146.765278,AU,Australia,TSV,Townsville
SXR,-9.033,146.8,PG,Papua New Guinea,AOA,Aroa
ATQ,-6.417,146.8,PG,Papua New Guinea,BNV,Boana
IXJ,-29.97,146.8,AU,Australia,BWQ,Brewarrina
IXE,-6.1,146.8,PG,Papua New Guinea,DER,Derim
BXJ,-9.05,146.8,PG,Papua New Guinea,KGW,Kagi
BXH,-8.133,146.8,PG,Papua New Guinea,KAQ,Kamulai
HBX,-6.083,146.8,PG,Papua New Guinea,SMH,Sapmanga
QFW,-7.667,146.8,PG,Papua New Guinea,SMJ,Sim
EKB,-6.8,146.8,PG,Papua New Guinea,WGU,Wagau
NOJ,-8.11774,146.86559,PG,Papua New Guinea,GUG,Guari
IXU,-6.4,146.9,PG,Papua New Guinea,BWJ,Bawan
KDU,-36.07494,146.92394,AU,Australia,ABX,Albury
QJU,-2.0729,146.93653,PG,Papua New Guinea,MAS,Manus Island
IXP,-8.36308,146.95887,PG,Papua New Guinea,TPI,Tapini
HSS,-6.333,147,PG,Papua New Guinea,BDZ,Baindoung
CCJ,-7.75,147,PG,Papua New Guinea,BPD,Bapi
JAI,-36.73,147,AU,Australia,BRJ,Bright
IDR,-32,147,AU,Australia,ZZW,Day Trip Mystery
KTU,-6.033,147,PG,Papua New Guinea,IDN,Indagen
SSE,-6.383,147,PG,Papua New Guinea,KSB,Kasanombe
LUH,-9.083,147,PG,Papua New Guinea,NOO,Naoro
KHG,-38.08,147,AU,Australia,SXE,Sale
OMN,-9.51873,147.0497,PG,Papua New Guinea,DGG,Daugo Island
COK,-8.25,147.06667,PG,Papua New Guinea,KRU,Kerau
DHM,-8.417,147.1,PG,Papua New Guinea,ERU,Erume
LTU,-7.87,147.1,PG,Papua New Guinea,GAR,Garaina
NJC,-7.633,147.1,PG,Papua New Guinea,KIQ,Kira
NUX,-9.5,147.1,PG,Papua New Guinea,MRH,May River
VDY,-7.833,147.1,PG,Papua New Guinea,OSE,Omora
MYQ,-36.97712,147.13303,AU,Australia,MHU,Mount Hotham
IXC,-41.43876,147.13467,AU,Australia,LST,Launceston
BEP,-33.08805,147.14514,AU,Australia,CBX,Condobolin
TRV,-9.44314,147.17972,PG,Papua New Guinea,POM,Port Moresby
ALA,-31.56088,147.18816,AU,Australia,NYN,Nyngan
CJB,-33.93818,147.191,AU,Australia,WWY,West Wyalong
PWQ,-42.56667,147.2,AU,Australia,DYA,Dysart
AKD,-7.95,147.2,PG,Papua New Guinea,GRL,Garasa
DEL,-8.583,147.2,PG,Papua New Guinea,ONB,Ononge
KUU,-14.2,147.2,AU,Australia,SQP,Starcke
VWY,-6.13622,147.2213,PG,Papua New Guinea,KBM,Kabwum
SLV,-8.6,147.233,PG,Papua New Guinea,FNE,Fane Airport
XXB,-8.55312,147.24741,PG,Papua New Guinea,WTP,Woitape
GUX,-9.517,147.3,PG,Papua New Guinea,ITK,Itokama
NDC,-6.433,147.3,PG,Papua New Guinea,OGE,Ogeranang
RAT,-6,147.3,PG,Papua New Guinea,WSU,Wasu
BHO,-19.584444,147.329167,AU,Australia,AYR,Ayr
IXL,-42.87936,147.32941,AU,Australia,HBA,Hobart
AGR,-35.12577,147.35374,AU,Australia,WGA,Wagga Wagga
SWT,-28.03,147.4,AU,Australia,BLS,Bollon
BLR,-6.367,147.4,PG,Papua New Guinea,LNC,Lengbati
MZA,-9.083,147.5,PG,Papua New Guinea,BNM,Bodinumu
TQL,-9.133,147.5,PG,Papua New Guinea,BPB,Boridi
PUT,-18.2,147.5,AU,Australia,CQP,Cape Flattery Airport
TCR,-8.75,147.5,PG,Papua New Guinea,DDM,Dodoima
IXM,-8.75,147.5,PG,Papua New Guinea,KRJ,Karawari
SXV,-6,147.5,PG,Papua New Guinea,KNL,Kelanoa
GWL,-8.55,147.5,PG,Papua New Guinea,KSP,Kosipe
DED,-8.583,147.5,PG,Papua New Guinea,KGH,Yongai Airport
UEN,-34.421389,147.511667,AU,Australia,TEM,Temora
HYD,-37.8875,147.567778,AU,Australia,BSJ,Bairnsdale
TDK,-9.07104,147.57064,PG,Papua New Guinea,UUU,Manumu
BPM,-7.72762,147.59815,PG,Papua New Guinea,OBM,Morobe
TRZ,-9.133,147.6,PG,Papua New Guinea,HEO,Haelogo Airport
CDP,-9.2,147.6,PG,Papua New Guinea,MRM,Manare
NAG,-6.35,147.6,PG,Papua New Guinea,MBV,Masa
TJV,-6.217,147.6,PG,Papua New Guinea,MXK,Mindik
RMD,-6.5,147.6,PG,Papua New Guinea,PDI,Pindiu
TIR,-6.1,147.6,PG,Papua New Guinea,SXA,Sialum
NVY,-6.283,147.6,PG,Papua New Guinea,SWE,Siwea
PGH,44.92248,147.61861,RU,Russia,BVV,Iturup Island=Burevestnik
WGC,-22.773056,147.620556,AU,Australia,CMQ,Clermont
CMB,-9.15,147.7,PG,Papua New Guinea,EFG,Efogi Airport
BYV,-8.417,147.7,PG,Papua New Guinea,GOC,Gora
HTN,-6.133,147.7,PG,Papua New Guinea,KGB,Konge
DGM,-19.17,147.7,AU,Australia,HAP,Long Island Happy Bay QL AU He
PNY,-6.533,147.7,PG,Papua New Guinea,MPG,Makini
RML,-6.533,147.7,PG,Papua New Guinea,MPF,Mapoda
DWO,-9.133,147.7,PG,Papua New Guinea,NDN,Nadunumu
HJR,-8.88468,147.73096,PG,Papua New Guinea,KKD,Kokoda
KEZ,-9.5,147.8,PG,Papua New Guinea,DOO,Dorobisoro
JLR,-8.733,147.8,PG,Papua New Guinea,EMO,Emo
KTY,-9,147.8,PG,Papua New Guinea,SPH,Sopu
BJT,-31.7333,147.80299,AU,Australia,QRR,Warren
JAF,-8.43086,147.8431,PG,Papua New Guinea,DAO,Dabo
NGQ,-20.55223,147.84399,AU,Australia,KCE,Collinsville
XMG,-6.60243,147.86814,PG,Papua New Guinea,FIN,Finschhafen
MAA,-36.182778,147.887778,AU,Australia,CYG,Corryong
PLX,70.61897,147.8973,RU,Russia,CKH,Chokurdakh
AKU,-5.717,147.9,PG,Papua New Guinea,BXZ,Bunsil
KCT,-8.367,147.9,PG,Papua New Guinea,IOP,Ioma
KNU,-8.65,147.9,PG,Papua New Guinea,KIZ,Kikinonda
DKS,-8.2,147.9,PG,Papua New Guinea,EIA,Papondetta Airport
ACJ,-33.363611,147.935,AU,Australia,FRB,Forbes
BIT,-29.42743,147.97865,AU,Australia,LHG,Lightning Ridge
IRU,-40.08,148,AU,Australia,FLS,Flinders Island Airport
DAP,-9.667,148,PG,Papua New Guinea,RAX,Oram
NUF,-5.883,148,PG,Papua New Guinea,SWG,Satwag
DHI,-5.9,148,PG,Papua New Guinea,SSS,Siassi
DBU,-5.883,148,PG,Papua New Guinea,SWR,Silur
KDW,-40.38333,148.01667,AU,Australia,CBI,Cape Barren Island
KDZ,-34.623889,148.028056,AU,Australia,CMD,Cootamundra
DIW,-22.00163,148.04661,AU,Australia,MOV,Moranbah
GIU,-8.983,148.1,PG,Papua New Guinea,APP,Asapa
NUA,-9.783,148.1,PG,Papua New Guinea,IAU,Iaura
VGA,-5.633,148.1,PG,Papua New Guinea,LAB,Lablab
TNI,-9.2,148.1,PG,Papua New Guinea,TDB,Tetabedi
LKO,-30.02461,148.11566,AU,Australia,WGE,Walgett
HIM,-23.52296,148.15784,AU,Australia,EMD,Emerald
SIH,-33.1372,148.1759,AU,Australia,PKE,Parkes
BJH,-10.07521,148.18442,PG,Papua New Guinea,KUP,Kupiano
HBT,-20.02,148.2,AU,Australia,ZBO,Bowen
HRI,-20.17,148.2,AU,Australia,DDI,Daydream Island QL AU Heliport
TPU,-33.9,148.2,AU,Australia,GFE,Grenfell
HTT,-9.45,148.2,PG,Papua New Guinea,NDI,Namudi
TRR,-41,148.2,AU,Australia,HLS,St Helens
WRZ,-35.3,148.2,AU,Australia,TUM,Tumut
FEB,-32.214722,148.225,AU,Australia,QRM,Narromine
BEK,-28.58541,148.22551,AU,Australia,DRN,Dirranbandi
THW,-8.75931,148.24095,PG,Papua New Guinea,PNP,Popondetta
TTW,-34.255556,148.248056,AU,Australia,NGA,Young
BJU,-36.5,148.3,AU,Australia,QZC,Smiggin Holes NS AU Bus Statio
REW,-36.5,148.3,AU,Australia,QTH,Thredbo NS AU Bus Station
YIN,-30.983333,148.375556,AU,Australia,CNB,Coonamble
PQD,-9.12799,148.3907,PG,Papua New Guinea,AFR,Afore
KDY,-10.18,148.4,PG,Papua New Guinea,CPN,Cape Rodney
SKH,-36.4,148.4,AU,Australia,QPV,Perisher Valley NS AU Bus Stat
GOY,-9.117,148.4,PG,Papua New Guinea,SIL,Sila
ADP,-5.75094,148.44105,PG,Papua New Guinea,AUV,Aumo
UZR,-5.45277,148.44327,PG,Papua New Guinea,CGC,Cape Gloucester Airport
RPR,-37.69644,148.457,AU,Australia,RBS,Orbost
AFK,-36.47,148.5,AU,Australia,QWL,Crackenback NS AU Bus Station
KEP,-9.367,148.5,PG,Papua New Guinea,EMS,Embessa
BTC,-9.3,148.5,PG,Papua New Guinea,GEW,Gewoia
IXD,-20.495,148.552222,AU,Australia,PPP,Proserpine
RJA,-25.84112,148.56651,AU,Australia,INJ,Injune
IMK,-32.216667,148.574722,AU,Australia,DBO,Dubbo
AYY,-29.54379,148.57587,AU,Australia,CRB,Collarenebri
JGB,-36.37,148.6,AU,Australia,QJD,Jindabyne
BPL,-9.583,148.6,PG,Papua New Guinea,SFU,Safia
PAB,-9.5,148.6,PG,Papua New Guinea,URU,Uroubi
JUM,-33.844722,148.648889,AU,Australia,CWT,Cowra
RUK,-22.81226,148.69926,AU,Australia,MMM,Middlemount
DNP,-10.17,148.7,PG,Papua New Guinea,ABW,Abau Airport
KKQ,-33.3,148.7,AU,Australia,CUG,Cudal
UKK,-10.17,148.7,PG,Papua New Guinea,KVE,Kitava
PYB,-20.26751,148.71471,AU,Australia,WSY,Airlie Beach=Shute Harbour
RPA,-26.56741,148.78751,AU,Australia,RMA,Roma
OVB,-20.28,148.8,AU,Australia,PBY,Long Island Palm Bay QL AU Hel
DOP,-20.28,148.8,AU,Australia,JHQ,Shute Harbour
VNS,-23.603056,148.806944,AU,Australia,BLT,Blackwater
KCA,-20.26928,148.83651,AU,Australia,SOI,South Molle Island
TCG,-20.05642,148.88569,AU,Australia,HIS,Hayman Island
VTZ,-5.967,148.9,PG,Papua New Guinea,SXW,Sauren
NLT,-20.3581,148.952,AU,Australia,HTI,Hamilton Island
GOP,-36.29379,148.97397,AU,Australia,OOM,Cooma
BWA,-20.17,149,AU,Australia,HIH,Hook Island QL AU Heliport
BAX,-20.45,149.1,AU,Australia,LDC,Lindeman Island Airport
BGL,-35.28,149.1,AU,Australia,MBF,Mount Buffalo VI AU Porepunkah
JMO,-35.42,149.1,AU,Australia,UDA,Undara Airport
HRJ,-33.28397,149.10018,AU,Australia,OAG,Orange
PKR,-6.13074,149.10979,PG,Papua New Guinea,MFZ,Meselia
NGX,-35.28346,149.12807,AU,Australia,CBR,Canberra
MEY,-9.33764,149.15498,PG,Papua New Guinea,AGL,Wanigela
BHR,-21.15345,149.16554,AU,Australia,MKY,Mackay
GKH,-20.78,149.2,AU,Australia,BMP,Brampton Island Airport
RRK,-5.567,149.2,PG,Papua New Guinea,WIU,Witu
KYY,-31.3325,149.267222,AU,Australia,COJ,Coonabarabran
SZI,-10.3,149.3,PG,Papua New Guinea,AZB,Amazon Bay
KRY,-9.633,149.3,PG,Papua New Guinea,XBN,Biniguni
GAY,-9.067,149.3,PG,Papua New Guinea,TFI,Tufi
TOF,-6.05,149.3,PG,Papua New Guinea,WUM,Wasum
SIF,-9.92775,149.38848,PG,Papua New Guinea,AUP,Agaun
PAT,-5.683,149.4,PG,Papua New Guinea,LGN,Linga Linga
KTM,-30.23,149.4,AU,Australia,WEW,Wee Waa
IXR,-9.9,149.5,PG,Papua New Guinea,ARP,Aragip Airport
MWP,-10.3,149.5,PG,Papua New Guinea,MAP,Mamai
MZU,-9.817,149.5,PG,Papua New Guinea,PMN,Pumani
IQM,-6.2043,149.53568,PG,Papua New Guinea,KDR,Kandrian
BBI,-32.59426,149.5871,AU,Australia,DGE,Mudgee
RGK,-10.33,149.6,PG,Papua New Guinea,BAP,Baibara
JKR,-9.983,149.6,PG,Papua New Guinea,PPX,Param
KEJ,-31.83,149.7,AU,Australia,CLH,Coolah
KRL,-37.6,149.7,AU,Australia,XMC,Mallacoota
IXW,-1.5,149.7,PG,Papua New Guinea,MWU,Mussau
JIR,-2.60922,149.71884,PG,Papua New Guinea,TIG,Tingwon
DBD,-34.75155,149.72086,AU,Australia,GUL,Goulburn
RUM,-30.32612,149.78371,AU,Australia,NAA,Narrabri
PPL,-25.63925,149.7998,AU,Australia,XTO,Taroom
IAA,-9.983,149.8,PG,Papua New Guinea,RBP,Rabaraba
LDN,-10.38,149.8,PG,Papua New Guinea,SGJ,Sagarai
SYH,-29.46278,149.84157,AU,Australia,MRZ,Moree
LUA,-37.07,149.9,AU,Australia,QDN,Eden
RJB,-36.908611,149.901389,AU,Australia,MIM,Merimbula
NOZ,-1.65,150,PG,Papua New Guinea,EMI,Emirau Airport
KJI,-5.367,150,PG,Papua New Guinea,TLW,Talasea
RHP,-24.94743,150.07529,AU,Australia,TDR,Theodore
BHP,-35.9125,150.08144,AU,Australia,MYA,Moruya
TMI,-9.7,150.1,PG,Papua New Guinea,CVL,Cape Vogel Airport
BIR,-10.1,150.1,PG,Papua New Guinea,WED,Wedau
NSK,-26.80936,150.16517,AU,Australia,WLE,Miles
URC,-10.43,150.2,PG,Papua New Guinea,LNQ,Loani
TPJ,-2.4,150.2,PG,Papua New Guinea,PUA,Puas
THX,-30.961111,150.250556,AU,Australia,GUH,Gunnedah
BDP,-6.3,150.3,PG,Papua New Guinea,GMI,Gasmata Island Airport
AAT,-9.3,150.3,PG,Papua New Guinea,VIV,Vivigani
LDA,-28.5464,150.3073,AU,Australia,GOO,Goondiwindi
DAI,-10.31108,150.33756,PG,Papua New Guinea,GUR,Gurney=Alotau
IXB,-5.867,150.4,PG,Papua New Guinea,ASZ,Asirim
CCU,-10.22,150.4,PG,Papua New Guinea,SXH,Sehulea
TKR,-2.583,150.4,PG,Papua New Guinea,TSK,Taskul
RJH,-9.317,150.4,PG,Papua New Guinea,WBC,Wapolu
RGH,-5.46217,150.405,PG,Papua New Guinea,HKN,Hoskins
RKZ,-23.381944,150.475278,AU,Australia,ROK,Rockhampton
SPD,-24.4,150.5,AU,Australia,ZBL,Biloela
IRD,-9.5,150.5,PG,Papua New Guinea,IMA,Iamalele
TLQ,-27.28,150.5,AU,Australia,XTR,Tara Airport
JSR,-31.490556,150.513889,AU,Australia,UIR,Quirindi
RAU,-34.948889,150.536944,AU,Australia,NOA,Nowra
PBH,-24.48632,150.57362,AU,Australia,THG,Thangool
LLJ,-26.78,150.6,AU,Australia,CCL,Chinchilla
FYN,-34.98,150.6,AU,Australia,FLC,Falls Creek
COH,-10.55,150.7,PG,Papua New Guinea,SQT,China Straits
RUP,-10.72,150.7,PG,Papua New Guinea,DOI,Doini
ULG,-6.15,150.7,PG,Papua New Guinea,FUB,Fulleborn
TGP,-10.32,150.7,PG,Papua New Guinea,GRH,Garuahi
SXJ,59.92,150.7,RU,Russia,GDX,Magadan
BZL,-34.561111,150.788611,AU,Australia,WOL,Wollongong
DAC,-2.57444,150.79669,PG,Papua New Guinea,KVG,Kavieng
GLU,-33.6,150.8,AU,Australia,XRH,Richmond NS AU Raaf Base
ACS,-10.33,150.8,PG,Papua New Guinea,SAM,Salamo
LXA,-9.73926,150.81997,PG,Papua New Guinea,ESA,Esa’ala
QHW,-32.037222,150.832222,AU,Australia,NSO,Scone
CLA,-31.083889,150.846667,AU,Australia,TMW,Tamworth
IXA,-23.18,151,AU,Australia,GKL,Great Keppel Isla
ABA,-5.33058,151.00794,PG,Papua New Guinea,BAA,Bialla
YON,-8.54077,151.05053,PG,Papua New Guinea,LSA,Losuia
HBU,-10.58,151.1,PG,Papua New Guinea,PAW,Pambwa
GAU,-24.885833,151.100278,AU,Australia,MNQ,Monto
